pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,Chi0,Chi0n,Chi0v,Chi1,Chi2n,Kappa1,Kappa3,LabuteASA,SMR_VSA3,SMR_VSA5,SlogP_VSA5,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHeteroatoms,NumRotatableBonds,fr_NH0,fr_benzene,fr_pyridine
8.89,529.5980000000002,501.3740000000003,529.190751596,196,-2.4186226670248145,26.95745467888409,20.641468486127625,21.45796506705535,17.36254177423549,9.604623659043757,26.46267359014612,5.873483511051478,213.53626881249812,24.15706128498833,38.0828630579492,36.18973618977307,37,11,0,3,13,8,5,0,2
8.89,462.4890000000002,439.3050000000002,462.192800196,174,-2.417209279629978,24.457454678884098,18.819967135865976,18.819967135865976,16.151216908830307,8.38136045002999,22.87835199057318,4.71730254246803,194.2260496088474,29.632330037138324,25.62020060587523,29.768914566847062,34,10,0,4,11,7,6,0,2
8.89,518.9560000000004,493.75600000000026,518.1757061600001,190,-2.417229229566952,25.871668241257183,19.61986615625445,20.3757951022729,17.1512169088303,8.701671627766942,25.452831842099872,5.767793625628381,209.8553152209344,34.84571513279319,38.585778634713805,30.626284698076077,36,10,0,4,13,10,6,0,2
8.89,513.4840000000003,491.3080000000003,513.1848556040002,192,-2.4172296350440057,26.741911729260263,19.73021645857094,19.73021645857094,17.545063758947652,8.691449341796355,25.57896890222074,5.838050848709607,208.11016407844767,34.84571513279319,38.59040175664699,29.76891456684706,37,11,0,4,14,9,7,0,2
8.89,540.5630000000003,515.3630000000003,540.21459826,202,-2.417217913669212,28.440582342009534,21.869094865245145,21.869094865245145,19.13438015642469,9.682130064487902,26.38962741650245,5.334390221376113,227.6593469136139,40.05910022844807,25.62020060587523,29.768914566847062,40,12,1,4,13,8,8,1,2
8.89,522.9190000000002,500.7430000000002,522.1506342840001,190,-2.417211030360902,26.03480494807372,19.16096733608021,19.916896282098666,17.00705895648687,8.497286198094205,25.384923244965147,5.739009717235686,207.68745494105931,34.61630855808553,38.59040175664699,24.205463075150064,36,10,0,4,14,9,6,0,2
8.89,314.34100000000007,296.197,314.126657056,120,-2.3039606698072213,16.396976746569035,12.795765389742478,12.795765389742478,11.07971869811898,5.508143779799427,15.147852854407123,3.0584981357413104,133.10171883820126,5.316788604006331,18.88348407499998,23.199631921620835,23,6,2,0,6,5,0,2,0
8.89,440.4830000000002,415.2830000000002,440.20845026,168,-2.4179007043051266,23.62902755413791,18.21805300198677,18.21805300198677,15.00625761868744,8.220529864579825,22.895194174991165,4.755388965706497,183.81959842097967,25.06523038934697,45.50951583440444,43.6163889662283,32,10,0,3,11,7,5,0,2
8.85,410.45300000000015,387.2690000000001,410.186652196,156,-2.4174560344503653,21.888540578131757,16.977946187673357,16.977946187673357,14.239731968507911,7.384010847488248,21.204924512748303,4.38859363658055,172.92666406021914,19.8518452936921,32.543937805565854,36.69265176653768,30,8,0,3,9,7,4,0,2
8.85,490.5430000000002,463.3270000000002,490.224100324,186,-2.41721006143996,25.871668241257197,20.234180698239072,20.234180698239072,17.189221711291086,8.970763900105172,24.81287362240364,5.337561664219371,206.95593383764063,29.632330037138324,45.50951583440444,43.11347338946369,36,10,0,4,11,9,6,0,2
8.85,466.5170000000003,439.3010000000003,466.212866944,178,-2.418119894984132,24.45745467888409,18.99407388392566,18.99407388392566,16.151216908830303,9.161817789804484,23.60291546850596,5.004349887743137,195.8098930020757,19.8518452936921,57.02847269154952,49.0313794356251,34,9,0,3,10,7,4,0,2
8.85,442.4700000000002,418.2780000000002,442.192880448,168,-2.417742369474825,23.46589084732138,17.93326092987221,17.93326092987221,15.09557401616448,8.015351132788854,23.090883761461825,5.177946148570586,183.457141577542,19.8518452936921,38.71561320107615,36.69265176653768,32,8,0,3,10,8,4,0,2
8.85,461.57000000000033,430.3220000000003,461.253923232,178,-2.41586662654876,24.457454678884098,20.03875914172681,20.03875914172681,16.151216908830307,9.86779928602611,23.64158961896703,5.019863963360088,198.76810962509796,25.06523038934697,71.06296775974616,69.29967545793235,34,9,0,3,9,6,5,0,2
8.85,460.58200000000033,428.3260000000003,460.2586742639999,178,-2.415840023423141,24.457454678884098,20.168895815416477,20.168895815416477,16.151216908830307,9.99716654222842,23.70927669440178,5.047063161848489,199.5800080757467,19.8518452936921,71.06296775974616,69.29967545793235,34,8,0,3,8,6,4,0,2
8.85,410.45300000000015,387.2690000000002,410.186652196,156,-2.352855451681871,21.83613433532446,16.925539944866063,16.925539944866063,14.294932753282254,7.288116307007644,21.204924512748303,4.551150559041932,172.9266640602191,19.8518452936921,39.088694211478426,36.69265176653768,30,8,0,3,9,7,4,0,2
8.82,387.4910000000001,362.2910000000001,387.2171438000001,148,-2.1110893715962136,20.543241116511005,17.191733424200265,17.191733424200265,13.956728795830726,8.11606225111743,18.939918822436308,3.6589523465619873,169.30289069195055,24.961826880995503,46.70236765674903,39.679221913385504,29,7,1,3,7,6,5,1,1
8.82,433.9150000000002,408.7150000000002,433.16808094,160,-2.4178785966872423,22.051677284948283,17.278940553185706,18.03486949920416,14.057569213703696,7.970458224041188,21.985986882449915,4.881021032788492,178.83735060563208,19.8518452936921,45.50951583440444,38.05293747453131,30,7,0,3,9,7,3,0,2
8.82,509.6360000000004,478.3880000000003,509.2209088520001,190,-2.4034534234915044,24.90720214718992,20.250290351364708,21.066786932292437,17.584851333567983,9.28050065477779,24.387314301068056,5.733637750340634,213.20303452906788,25.585512770854287,50.60861139585198,48.88291841332487,36,10,0,3,11,7,3,0,2
8.82,551.6040000000003,525.3960000000003,551.1751015320001,202,-2.417219418329484,28.371668241257183,21.304985354636905,22.12148193556463,18.33566832069781,9.433712954073783,27.49359939158452,6.670495499788949,223.92945422790964,19.8518452936921,25.620200605875223,29.76891456684706,39,11,1,3,13,9,4,1,2
8.82,527.5240000000002,505.3480000000004,527.1941971640002,196,-2.417229634877493,27.57033885400645,20.816308460745105,20.816308460745105,18.72369655390173,9.071685125431106,25.363359414099744,5.38187596742996,220.54559921175905,44.81367217468761,25.620200605875223,29.76891456684706,39,13,0,5,14,8,9,0,2
8.82,520.5290000000002,495.3290000000003,520.20951288,196,-2.41723519752314,27.449018510446816,20.80518553382672,20.80518553382672,18.099905313814045,8.858376399252496,26.171201111102587,5.573835903948601,215.85541967064367,40.16250373679952,32.543937805565854,36.69265176653768,38,13,0,4,14,8,7,0,2
8.82,438.5070000000002,411.2910000000002,438.21795232400007,168,-2.431222793265218,23.46589084732138,18.809224370640344,18.809224370640344,15.1562341879443,8.306629392795012,23.15938807824663,4.863329461118789,185.97585976632325,19.8518452936921,45.50951583440444,43.6163889662283,32,8,0,3,9,8,4,0,2
8.82,458.5660000000003,428.32600000000025,458.2430242,176,-2.415499237849173,23.871668241257183,19.58310937778957,19.58310937778957,16.313012951378777,10.116739698097469,22.357062542866935,4.615035135182972,198.57417692221748,19.8518452936921,70.05713660621691,68.29384430440312,34,8,0,3,8,6,4,0,2
8.82,400.4900000000001,376.2980000000002,400.212392768,152,-2.2917012470627127,20.664561460070647,17.105946986573365,17.105946986573365,14.63536159078481,8.131652954375381,18.579887064499324,3.1717653102514545,173.84692172202935,30.27861548500184,38.7727993035292,38.29440996607822,30,8,1,3,8,4,5,1,1
8.82,488.52300000000025,463.3230000000003,488.19721688,184,-2.4172212150253443,25.871668241257183,19.73456085993182,19.73456085993182,17.189221711291086,8.837172393359381,24.783802069186013,5.325747586673382,206.41304990408253,19.8518452936921,32.22708257038814,35.33236605854405,36,9,1,3,10,8,4,1,2
8.82,547.5700000000002,520.3540000000003,547.2255775440001,206,-2.4185385522585783,28.44058234200953,21.84381581712443,21.84381581712443,19.117543404019084,10.130914772298055,26.889197728700083,5.666641711072943,228.0724763765697,29.81980233558652,38.0828630579492,36.18973618977307,40,11,0,4,13,8,7,0,2
8.82,540.9090000000002,519.7410000000002,540.1412124720001,196,-2.41721140686329,26.95745467888409,19.46158153989981,20.217510485918265,17.297663518237027,8.696918162613505,26.2877737527064,6.322531852171578,211.8529903439856,34.61630855808553,38.34125552923128,24.205463075150064,37,10,0,4,15,8,6,0,2
8.82,442.4700000000002,418.2780000000002,442.192880448,168,-2.417742369474825,23.46589084732138,17.93326092987221,17.93326092987221,15.09557401616448,8.015351132788854,23.090883761461825,5.177946148570586,183.457141577542,19.8518452936921,38.71561320107615,36.69265176653768,32,8,0,3,10,8,4,0,2
8.82,548.5580000000002,522.3500000000004,548.2208265120003,206,-2.4185627447955764,28.44058234200953,21.71367914343476,21.71367914343476,19.117543404019084,10.001547516095748,26.82191767551365,5.64032711322701,227.26057792592096,35.03318743124139,38.0828630579492,36.18973618977307,40,12,0,4,14,8,8,0,2
8.82,440.47900000000016,415.2790000000002,440.19721688,168,-2.4182868811579947,23.46589084732138,18.00251005236294,18.00251005236294,15.133578818625264,8.081640085021409,23.12024193744085,5.014552917871942,184.08583992681176,19.8518452936921,38.58577863471381,36.69265176653768,32,9,0,3,10,8,4,0,2
8.82,464.50500000000034,439.3050000000003,464.2084502600001,176,-2.62823212399002,24.250347897697548,18.83937334554641,18.83937334554641,16.082267223609005,9.80521968427331,22.03407750789832,3.695443723669808,194.5378203427144,25.06523038934697,50.4215907270366,49.0313794356251,34,10,0,3,11,7,5,0,2
8.82,468.5080000000003,442.3000000000002,468.208530512,178,-2.421567325715741,24.509860921691388,18.977231004242228,18.977231004242228,16.09328535910118,9.211679405653522,23.57391185789479,4.843521501098782,195.18119465280597,19.8518452936921,50.551425293398935,49.0313794356251,34,8,0,3,10,8,4,0,2
8.8,508.5980000000004,475.33400000000034,508.259817136,196,-2.431868173286047,26.578775022443736,21.369322141262657,21.369322141262657,17.749881883070906,10.064057789272344,26.511265502661637,5.893656616101246,215.2240308225764,19.8518452936921,57.34532792672724,55.45220105855111,37,9,0,3,10,9,4,0,2
8.8,545.5140000000002,524.3460000000002,545.1847753520002,202,-2.417229647223851,28.44058234200953,21.116922664564704,21.116922664564704,19.117543404019084,9.224176085351075,26.255217605630783,5.420658482418359,224.7111346146853,44.81367217468761,25.620200605875223,29.76891456684706,40,13,0,5,15,8,9,0,2
8.8,518.5090000000004,495.3250000000004,518.1826294360001,194,-2.417236787248273,27.02636877963644,20.343950659673,20.343950659673,18.096375353963907,9.13662459009178,24.76980198130639,4.861943742530795,214.24645047918744,30.049208910294176,25.620200605875223,34.56345175091888,38,12,1,4,13,8,5,1,2
8.8,383.4270000000001,361.2510000000001,383.175753164,146,-2.4174272150422533,20.474327015758654,15.92881845829419,15.92881845829419,13.25656872091352,7.129202013574384,19.57797386504112,3.615322717803788,161.12161491834846,15.284745645900747,32.543937805565854,36.692651766537686,28,7,1,2,8,6,2,1,1
8.8,466.51700000000034,439.3010000000003,466.212866944,178,-2.419170509114964,24.29431797206756,19.08486509088649,19.08486509088649,16.25737005871295,8.912085236273036,23.60291546850596,5.160848674196714,196.1292044793866,19.8518452936921,44.50368468087521,42.610557812699085,34,9,0,3,10,7,4,0,2
8.8,494.5710000000003,463.3230000000003,494.244167072,190,-2.462919550495293,26.250347897697548,20.78696710273912,20.78696710273912,16.86254177423549,10.51693300936729,25.540154591082626,5.321032362673094,208.5397772308689,19.8518452936921,63.95220989124015,56.458032212080326,36,9,0,3,10,8,4,0,2
8.8,482.5480000000002,456.3400000000003,482.2178720720001,182,-2.2728619171581417,25.65612529163336,20.240280812696877,20.240280812696877,17.333738893542463,8.576137358872145,24.34791675960651,5.642266925211636,207.923474944164,25.06523038934697,33.23387405114585,42.256103258234674,36,10,1,3,10,8,5,1,2
8.8,516.5770000000002,487.34500000000025,516.228517008,196,-2.417231352323252,27.664561460070644,21.527454078745272,21.527454078745272,17.86254177423549,10.118502348856858,26.72511393750629,5.799636926949712,219.14293413287575,19.8518452936921,45.06872581624016,49.179840457925295,38,9,1,3,10,8,4,1,2
8.8,456.4970000000002,430.2890000000002,456.208530512,174,-2.418081719823579,24.172997628507925,18.64036771105876,18.64036771105876,15.633578818625264,8.376723270285778,24.070131014841326,5.618552007450911,189.8220836919386,19.8518452936921,45.00660025763982,43.11347338946369,33,8,0,3,10,9,4,0,2
8.8,422.4640000000002,399.2800000000002,422.18665219600007,160,-2.417600067632902,22.17299762850792,17.262403238049533,17.262403238049533,14.757370058712953,8.272292023144047,20.75027265820397,4.489227252456098,178.2857750210865,19.8518452936921,44.50368468087521,42.610557812699085,31,8,0,3,9,7,4,0,2
8.8,417.46000000000015,392.26000000000016,417.19763148,160,-2.4178787522512315,22.051677284948283,17.278940553185706,17.278940553185706,14.057569213703696,7.970458224041188,21.63438328735858,4.731387059027412,172.69961978167666,19.8518452936921,45.50951583440444,38.05293747453131,30,7,0,3,9,7,3,0,2
8.8,454.51000000000016,427.2940000000002,454.224100324,174,-2.418033948685681,24.336134335324456,18.92515978317332,18.92515978317332,15.544262421148224,8.375125186955044,23.87417829944421,5.176494222186551,190.1845405353763,25.06523038934697,51.93033745733044,50.03721058915431,33,10,0,3,11,8,5,0,2
8.77,473.5810000000002,442.33300000000025,473.2539232320001,182,-2.407081076339155,24.949018510446816,20.33703729156693,20.33703729156693,16.88858044840886,9.238084088666296,24.20270137648028,5.427622570041833,204.4971586072025,25.168633897698435,58.53817974907184,62.37593825824173,35,9,0,3,9,7,4,0,2
8.77,527.5110000000002,503.3190000000003,527.2005056680001,198,-2.4172300857556017,27.664561460070644,20.652866189381317,20.652866189381317,17.835668320697813,9.346111406104798,26.55014171321935,6.06237624258363,214.47510619284432,34.84571513279319,45.011223379573,36.69265176653768,38,11,0,4,14,9,7,0,2
8.77,478.5780000000003,452.3700000000003,478.1787096920001,176,-2.399332743634264,23.871668241257183,18.8606406536812,19.677137234608924,16.313012951378777,9.217688496606478,22.347558436880217,4.611417047191458,197.67545732301485,19.8518452936921,55.85854942583417,54.44636990502188,34,9,0,3,10,6,4,0,2
8.77,406.4900000000002,380.2820000000002,406.2117240719999,156,-2.3114410754923136,21.888540578131757,17.59998171466413,17.59998171466413,14.174853712509451,8.139829231862805,21.273226467057405,4.934784836753935,175.12607077168948,19.8518452936921,45.75866206182015,50.03721058915431,30,8,0,3,8,7,4,0,2
8.77,439.4950000000002,413.2870000000002,439.213201292,168,-2.419248181738247,23.681433796945207,18.64070273279714,18.64070273279714,14.88617857791464,9.099313505396028,23.090883761461825,5.177946148570586,184.84464983836355,25.06523038934697,51.93033745733044,50.54012616591893,32,9,0,3,10,6,5,0,2
8.77,531.4740000000003,510.30600000000027,531.1754337920001,198,-2.417230014455995,27.66456146007064,20.030830662390542,20.030830662390542,17.83566832069781,8.891081306315655,26.482109907567487,6.033306400706982,212.275699481374,34.84571513279319,38.34125552923128,29.76891456684706,38,11,0,4,15,8,7,0,2
8.77,543.6250000000001,513.3850000000003,543.2064016600001,202,-2.427214042719197,27.66456146007064,21.34857526731417,22.165071848241897,17.86254177423549,9.934331405553491,27.435202608024248,6.094346936906685,219.90121092689475,24.15706128498833,44.50368468087521,42.610557812699085,38,11,0,3,13,8,5,0,2
8.77,486.9390000000002,462.7470000000002,486.169477908,178,-2.417229052414829,24.457454678884098,18.827688120872125,19.58361706689058,16.151216908830307,8.251756968935913,23.58357953708102,4.996600582950363,199.3248377036116,34.84571513279319,39.088694211478426,31.129200274840688,34,10,0,4,12,8,6,0,2
8.77,459.5260000000002,429.2860000000002,459.23941604,178,-2.4178791626271106,24.172997628507925,19.132266564359867,19.132266564359867,15.59557401616448,8.527029789512703,24.334745896987837,5.933343295738988,190.82771252429416,24.83582381463931,45.50951583440444,38.05293747453131,33,10,0,3,11,10,4,0,1
8.77,515.5740000000003,493.3980000000003,515.1539721640002,186,-2.4172171770065933,26.15612529163336,19.93570236920913,20.75219895013686,17.723696553901732,9.013544475057948,24.301304906088568,4.9749973046597065,214.79554982058312,24.83582381463931,25.620200605875223,29.76891456684706,37,9,1,4,11,7,5,1,2
8.77,524.5600000000003,499.3600000000004,524.2084502600001,196,-2.4172186240320683,27.57033885400645,21.206718481814107,21.206718481814107,18.72369655390173,9.476186825219589,25.56459043244494,5.460424394376644,222.9182017005148,29.632330037138324,25.620200605875223,29.76891456684706,39,10,1,4,11,8,6,1,2
