Smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(C)Nc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NCCC(C)(C)F,8.7,13.688587405529283,13.688587405529283,0.04897865981154248,-1.3652728784720098,0.5305696929988208,11.516129032258064,424.4840000000002,399.2840000000002,424.21353564000003,162,0.25445944403523485,-0.38252366551256745,0.38252366551256745,0.25445944403523485,1.3548387096774193,2.096774193548387,2.7419354838709675,19.147115910849756,10.082757381774927,2.1898951134337845,-2.1710557136345425,2.2348881709302852,-2.2960022837300986,5.992679624719138,0.0944802852216649,3.0777772118786846,1.9651100995173345,1156.6217283027481,22.75878406613483,17.900595918483738,17.900595918483738,14.58553731503241,9.872353344055046,9.872353344055046,8.113907844624697,8.113907844624697,4.494094818868698,4.494094818868698,2.969378964828123,2.969378964828123,-3.7399999999999998,6152572.057639059,21.95667893713654,8.553396311366372,5.06121228649772,179.02536466878368,16.367244685174846,17.555843909372978,11.465039998602755,0.0,5.907179729351506,0.0,4.794537184071822,14.358372089569237,15.04237629818471,0.0,0.0,40.18213749015011,30.23603208960002,23.011132829690627,9.184952231746642,28.445830217102618,5.261891554738487,25.06523038934697,0.0,45.82637106958214,17.595212487081092,35.65332426354336,11.887084090627301,16.367244685174846,15.89566410019341,0.0,0.0,43.91097856849836,0.0,11.33111286753076,50.03721058915431,24.52642128014937,0.0,16.85126421306755,134.54,5.668759818745678,9.184952231746642,0.0,36.295912856870075,28.102101979448108,0.0,24.72612090613951,18.329577708536295,19.91669571217352,25.700216058208113,10.995559031900672,15.180312120859247,0.0,21.306800872300077,20.05368545045033,6.098354488640935,0.1787665409499135,5.3486046912088145,3.2122090556749643,7.037933446582388,0.0,0.38095238095238093,31,4,9,0,0,0,0,3,3,8,3,10,7,0,0,0,3,2.9576800000000016,116.68330000000005,0,0,0,1,0,4,0,0,0,0,1,1,0,5,2,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
c1cc(NC2CCNCC2)nc(-c2cnc3ccc(-c4cc[nH]n4)cn23)c1,8.7,4.837707388510959,4.837707388510959,0.47449302341077226,0.47449302341077226,0.5217795247867777,15.25925925925926,359.437,338.26900000000006,359.1858436720001,136,0.1367533661629211,-0.36722510942916625,0.36722510942916625,0.1367533661629211,1.037037037037037,1.962962962962963,2.814814814814815,15.104627377827448,10.074478322371233,2.141808812098629,-2.238164388940624,2.2411729591856475,-2.3503300534353726,5.661296369785966,0.4780465461003859,3.3843848262118446,1.4922432692813896,1045.3355090288906,18.05383099606141,14.890784198642285,14.890784198642285,13.365305980755144,9.286658270545098,9.286658270545098,6.825570552334585,6.825570552334585,5.004797715839071,5.004797715839071,3.5758009172626894,3.5758009172626894,-3.19,4569785.9179015,16.01798889469445,6.846242233502883,3.171358951989852,156.4189136447658,10.633577208012662,11.465039998602755,0.0,0.0,0.0,0.0,9.499376414562832,9.967957041894417,5.098681808301038,0.0,6.06636706846161,56.26299139998522,23.99897946407111,23.278627556158458,0.0,11.465039998602755,0.0,29.88280386876462,0.0,18.88348407499998,18.406301415831482,54.98873312560888,22.64523547624238,10.633577208012662,5.817862777835028,0.0,0.0,43.697368905731395,0.0,0.0,12.841643245852019,54.98873312560888,0.0,28.292412697010107,82.92999999999999,0.0,0.0,0.0,0.0,6.041840829147961,60.0414315325223,0.0,0.0,48.79188955399581,36.412457523436814,4.9839785209472085,2.070094639707735,0.0,9.36659845400511,14.094327158627962,4.7060938601916735,0.9146350361132107,12.57164295029853,7.99767085534967,2.1122703790394435,0.0,0.25,27,3,7,0,1,1,0,4,4,6,3,7,4,0,1,1,5,2.9503000000000004,105.5191,0,0,0,0,0,5,1,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)(F)F)n1,8.7,13.143220605239698,13.143220605239698,0.01680705038333552,-4.6913436235998915,0.5948858465081377,19.766666666666666,422.4150000000001,401.247,422.17904195200015,160,0.4367533976734235,-0.348682862387358,0.4367533976734235,0.348682862387358,1.2333333333333334,2.0,2.7333333333333334,19.41323625115081,9.910527592951475,2.3747893930087045,-2.286556719435766,2.331889957844679,-2.425915689953652,6.036605784629939,-0.1403384433126766,3.261348706163931,1.5912087169212517,1073.246336909071,21.46589084732138,16.14808869606491,16.14808869606491,14.21936525625217,9.512588472391737,9.512588472391737,7.353124222731894,7.353124222731894,5.110590008145644,5.110590008145644,3.6199981749788197,3.6199981749788197,-3.15,6417085.157176155,20.136162807336518,7.593371598391702,3.94616145627226,168.99803195712343,16.367244685174846,5.693927994848461,5.693927994848461,5.948339280986494,5.907179729351506,6.176298517443475,9.476340119217006,9.499376414562832,18.269926951325495,5.098681808301038,12.841643245852019,24.97437738277524,25.32819721258619,17.4009305639129,17.96578232709628,23.059606002637825,0.0,24.378542966310093,12.781339459839375,43.94326666744344,10.633577208012662,35.914277269846295,0.0,16.367244685174846,24.80697069869452,0.0,0.0,42.36940435395751,13.223970500120664,0.0,41.865679665472776,24.52642128014937,0.0,5.516700717616262,115.16,23.464792516327,17.96578232709628,0.0,17.77760965314438,11.465039998602755,36.5619329984623,23.826280516367497,6.06636706846161,0.0,25.814919345561947,5.733667477162185,41.75796821086341,0.0,16.94324460201895,13.200622976665077,5.154569541195678,-0.4444665690350207,3.0866094220047726,1.8721824128407993,0.0,1.3459360701130043,0.4444444444444444,30,4,9,1,0,1,0,3,3,8,3,12,4,1,0,1,4,2.4156999999999997,103.00430000000003,0,0,0,0,0,5,0,0,0,0,1,1,0,5,2,1,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@H]1CCCC[C@H]1Nc1cccc2nc(-c3c(N[C@@H]4CCCNC4)nc(N4CCOCC4)[nH]c3=O)sc12,8.7,13.592639470184563,13.592639470184563,0.1491475969265541,-0.17534397716080607,0.33001332882603746,24.783783783783782,524.6950000000004,488.40700000000027,524.2681933920001,198,0.2642988716051368,-0.3795442208988659,0.3795442208988659,0.2642988716051368,1.0810810810810811,1.945945945945946,2.7567567567567566,32.133540766563264,9.906607279880406,2.2554264116035383,-2.2982097326342905,2.3696696456546578,-2.4207735672351234,7.219123351449146,0.12171544269596812,3.3544639442341024,1.3786183679562833,1281.3075570307046,25.1916591975661,21.093118916457414,21.90961549738514,18.15299968098984,13.518346040423575,14.334842621351301,10.272158847669512,11.271229614432295,7.644401684544976,8.76633765938887,5.565599554381335,6.649552386869296,-2.73,545591806.4880161,24.59789275165584,10.94200481039003,5.3102858029494975,219.95048557349955,31.320805973831703,16.388937966384788,0.0,5.948339280986494,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,4.9839785209472085,11.336785877934737,18.90801031431363,44.36077703453983,37.759791705181605,29.117770837794765,4.736862953800049,39.006994845525185,0.0,20.268724166847957,5.733667477162185,56.65045222499994,54.92627649153927,28.55290528450866,10.571075188549761,32.14320991508366,17.453588333505085,0.0,11.336785877934737,72.47024760296163,4.736862953800049,0.0,38.524929737556064,22.993638389456653,0.0,20.787695822635122,133.22,0.0,4.794537184071822,0.0,23.68478938249589,48.640553988222266,54.676806212298104,24.178429123786756,0.0,12.13273413692322,31.90062113227829,20.43848747285665,6.533709906093668,1.5349467750062984,28.548385388020925,11.384068401379356,8.649213173514838,1.180445743834335,6.707441057045932,6.616528124737876,4.511928097033443,0.0,0.5769230769230769,37,6,10,1,2,3,1,2,3,10,5,11,6,1,2,3,6,2.7289000000000003,149.87219999999985,0,0,0,0,0,3,1,0,0,0,0,0,0,3,4,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1,8.7,13.116724207864179,13.116724207864179,0.08721917779457522,-4.682146001421501,0.6097026011156528,17.448275862068964,408.38800000000003,389.236,408.1633918880001,154,0.4367533976734235,-0.3489629161499657,0.4367533976734235,0.3489629161499657,1.3103448275862069,2.1379310344827585,2.8620689655172415,19.41323557870985,10.09063746389233,2.374419226756018,-2.231392578908663,2.331329085375037,-2.3850196714994114,6.036594239752369,-0.14033820835303557,3.250941769373448,1.586388041569557,1035.1443545922623,20.595647359318303,15.493388157685658,15.493388157685658,13.80868165372921,9.05302858691162,9.05302858691162,6.841595585019394,6.841595585019394,4.606783740015012,4.606783740015012,3.2730080950510887,3.2730080950510887,-3.15,4412009.120421637,19.17881184877256,7.351296921582725,4.014559174918335,162.8430613293222,15.950365812018994,5.693927994848461,5.693927994848461,5.948339280986494,5.907179729351506,6.176298517443475,9.476340119217006,9.499376414562832,18.269926951325495,5.098681808301038,0.0,31.519133788687817,25.831112789350804,17.4009305639129,17.96578232709628,23.059606002637825,0.0,29.69533157031642,7.04767198267719,25.059782592443455,23.723090019837812,35.914277269846295,0.0,15.950365812018994,24.80697069869452,0.0,0.0,49.41707633663471,13.223970500120664,0.0,29.024036419620764,24.52642128014937,0.0,5.516700717616262,101.17,23.464792516327,17.96578232709628,0.0,11.735768823996422,11.465039998602755,36.80980256443543,17.629436944754424,12.263210640074686,0.0,31.131707949568277,0.0,41.699017304728436,0.0,16.894520322183563,16.483262750231773,-0.9393298967491603,-0.3876931636852261,3.2664180155979845,-0.028840949873371713,1.7459270332638979,1.3500519176354453,0.4117647058823529,29,3,9,0,1,1,0,3,3,8,3,12,4,0,1,1,4,1.8977999999999995,98.66460000000004,0,0,0,0,0,5,0,0,0,0,1,1,0,5,3,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)CC1,8.7,12.753230748907624,12.753230748907624,0.028742924986577156,-0.11988628993096673,0.631952700977334,18.03125,436.52000000000027,408.2960000000002,436.23352213600003,168,0.26301107520799943,-0.3640622486279063,0.3640622486279063,0.26301107520799943,1.21875,1.96875,2.65625,16.152267149530864,10.056136438836628,2.378907927463326,-2.3080818858063306,2.385681569787472,-2.3726669398091143,5.895035360831644,-0.12963852822688793,3.30160194724425,1.3952787737277392,1234.446940872793,22.457454678884094,18.629170186994887,18.629170186994887,15.310282186423999,11.035315862718058,11.035315862718058,9.144778559664749,9.144778559664749,6.488978889824884,6.488978889824884,4.157380419219241,4.157380419219241,-3.43,24637768.719853178,20.47143352467546,7.610864107646235,3.9200887237372974,185.19655604689976,20.100586586654494,11.204086992299825,0.0,11.855519010338,5.559266895052007,0.0,14.270877303288827,4.9839785209472085,10.082660329248245,0.0,0.0,38.673390759856275,44.993534389802456,23.442771393060863,4.794537184071822,34.26369299493765,0.0,29.215451163982472,7.04767198267719,51.1115269726166,23.723090019837812,35.01070186242467,0.0,16.19284410306467,17.453588333505085,0.0,0.0,53.75106895754247,11.842209166749011,0.0,45.57260172023325,29.45143496737266,0.0,10.902924932081056,109.97,0.0,9.589074368143644,0.0,23.047212705934818,22.669126990902583,44.46018557821275,0.0,30.932195973385323,21.84492330607035,32.62395325789874,0.0,3.4877447632348115,0.0,35.40793933561797,11.699917473685822,1.2329553426030224,1.1020124294936822,2.087682092646503,9.264083337157729,5.239650650422604,1.7280145751378582,0.5,32,2,10,1,1,2,0,3,3,9,2,10,5,1,1,2,5,2.4164000000000003,122.07540000000004,0,0,0,0,0,5,0,0,0,0,1,1,0,6,2,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(CC(F)F)ccc4n3)cn2)CC1,8.7,12.934579128537253,12.934579128537253,0.1593193847371437,-2.6245673360920403,0.5615654895053789,18.696969696969695,458.51700000000017,430.2930000000001,458.23541395600006,176,0.26346706887184884,-0.36406224727527503,0.36406224727527503,0.26346706887184884,1.2424242424242424,2.0,2.696969696969697,19.27973110700005,10.065039606922577,2.3795336320573193,-2.2844018372111705,2.386108438618501,-2.3113936698570954,5.895151637330218,0.12519310343415035,3.3021404528232785,1.4562035561203206,1210.8164692311009,23.16456146007064,18.76130789292565,18.76130789292565,15.793445434018391,11.268496756688835,11.268496756688835,9.374530166771953,9.374530166771953,6.498822165796831,6.498822165796831,4.20946641572599,4.20946641572599,-3.0799999999999996,37550488.28770708,21.74935987006052,8.362954788806297,4.679899590164667,189.36610475270842,20.100586586654494,11.204086992299825,0.0,5.948339280986494,11.984711639911197,0.0,9.476340119217006,13.764808616296847,10.082660329248245,0.0,0.0,58.8105755543586,17.932612395609496,29.987527798973435,8.78083009534964,28.356513265586145,0.0,29.215451163982472,0.0,57.157990923697724,30.770762002515003,35.01070186242467,0.0,16.19284410306467,26.234418428854724,0.0,0.0,61.317005955727346,6.544756405912575,0.0,38.64886452054263,29.45143496737266,0.0,10.902924932081056,92.9,18.529468045823773,13.575367279421462,0.0,10.92514946684814,23.324743605585745,49.0272852260041,6.196843571613076,12.263210640074686,17.802383706448886,37.64779777173578,0.0,28.82025053404377,0.0,24.29044306082239,11.248554875182414,0.4671307167142762,0.6824193938109888,1.9338408474041588,6.393502604145558,3.4561993560097286,2.124325278533385,0.5454545454545454,33,2,9,1,1,2,0,3,3,9,2,11,7,1,1,2,5,3.227800000000001,122.34140000000004,0,0,0,0,0,5,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Cn1cc(Nc2nc(NC3(C)CC3)c3nc(CC#N)ccc3n2)cn1,8.7,8.912959490149973,8.912959490149973,0.05532647549760661,0.05532647549760661,0.7384496836598847,14.92,334.387,316.24300000000005,334.16544257600003,126,0.22945665346052307,-0.3629338325007357,0.3629338325007357,0.22945665346052307,1.28,2.12,2.8,15.265882580451803,10.21307321986214,2.3772434900162343,-2.1504341542354464,2.387108170217974,-2.1798742375169593,5.868429636388235,0.7676786354148152,3.158632223942127,1.7661409461467907,979.9667973950509,17.440946820939047,14.114002993317897,14.114002993317897,12.043756536244471,8.131106393329816,8.131106393329816,6.614372245884676,6.614372245884676,4.241353061323218,4.241353061323218,2.5903615158042754,2.5903615158042754,-3.2100000000000004,773346.8791810946,15.325447171325864,5.7015415541703725,3.213912054031113,144.47740695302846,10.633577208012662,5.516700717616262,5.817862777835028,5.948339280986494,0.0,0.0,4.681802935145185,9.967957041894417,15.344551883986732,0.0,0.0,31.898114582465862,18.78344080667361,35.58490149447964,0.0,28.486989768737608,5.261891554738487,24.732420306287846,7.04767198267719,31.725127320851996,10.633577208012662,30.220349274997833,6.069221312792274,10.633577208012662,17.453588333505085,0.0,0.0,30.271345558671193,13.4684936056032,11.33111286753076,25.459308440391105,24.52642128014937,0.0,11.033401435232523,104.34,0.0,0.0,0.0,11.959746875309355,17.282902776437787,29.739658233000306,0.0,10.878646506758262,25.377249691213486,43.677153091638225,5.261891554738487,1.711804374034748,0.0,13.73854796548249,19.708154749166617,3.0159781916733133,1.1789474941211056,5.838661747340099,6.041755073930398,2.1610014329805995,1.8551489712706273,0.35294117647058826,25,2,8,1,0,1,0,3,3,8,2,8,5,1,0,1,4,2.5323800000000007,94.40240000000003,0,0,0,0,0,5,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(C)(O)[C@H](F)CNC(=O)c1cnc2c([nH]c3cc(C#N)ccc32)c1NC1CCC1,8.7,14.095748338388928,14.095748338388928,0.2578985575711761,-1.598462830317121,0.4983190998110747,15.566666666666666,409.46500000000026,385.2730000000002,409.191403228,156,0.25463811064883074,-0.38736663830463713,0.38736663830463713,0.25463811064883074,1.4666666666666666,2.2333333333333334,2.8666666666666667,19.14442140927945,9.923203884619852,2.2819853285596805,-2.2845920710268675,2.33966932985852,-2.4189241868202918,6.134996502692765,-0.0017720032357073927,3.050085288841644,1.7425617063846688,1154.2300796831828,21.465890847321376,16.92038228985691,16.92038228985691,14.27420681111856,10.03371885594691,10.03371885594691,8.371036579823455,8.371036579823455,5.648987017392324,5.648987017392324,3.5016494087653136,3.5016494087653136,-3.1799999999999997,4709459.78955363,20.107402483310324,7.576168454512667,3.6849134351397037,172.84566799361244,20.724083123800575,6.1716753955102925,0.0,0.0,5.907179729351506,0.0,9.77851570501903,4.39041504767482,5.261891554738487,0.0,0.0,51.309040473544115,23.141609332842094,46.06271922299861,14.291479626587346,33.53089237134865,5.261891554738487,15.284745645900749,0.0,50.92450630380122,11.861545009918906,35.5228477603919,6.069221312792274,10.633577208012662,10.077801322358383,0.0,0.0,45.340987607641146,0.0,11.33111286753076,49.0313794356251,24.395944776997904,0.0,21.936326367313583,113.82999999999998,17.679905935845486,14.291479626587346,0.0,12.586597235060536,27.847690693310078,30.165389800859085,20.044317970994324,12.13273413692322,6.06636706846161,26.67075556269935,5.261891554738487,14.095748338388928,0.0,20.612181788227737,25.796727720039637,2.0577522349191324,-0.4634319622910883,7.698313998596216,3.032613390690106,2.420094491429337,0.0,0.4090909090909091,30,4,7,1,0,1,1,2,3,5,4,8,6,1,0,1,4,3.3909800000000017,113.10340000000004,0,1,0,0,0,2,1,0,0,0,1,1,0,2,3,0,0,0,1,0,0,1,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCCNc1ncc2ccc(C(=O)Nc3cn(CCO)nc3C(N)=O)n2n1.O=C(O)C(F)(F)F,8.7,12.685171800201562,12.685171800201562,0.09945461061171734,-5.083333333333334,0.23410972817760545,10.970588235294118,487.39900000000017,467.23900000000015,487.1539494,184,0.49024031830700304,-0.4745811720256028,0.49024031830700304,0.4745811720256028,1.1764705882352942,1.8529411764705883,2.411764705882353,19.413502620570178,10.29923493674258,2.3785256829239714,-2.0616238547516206,2.1648952568418496,-2.2055066895983493,6.071679532507172,-0.19246298498377754,3.356601176418169,5.092591791771563e-07,1175.292920710144,25.46589084732138,17.28166219880293,17.28166219880293,15.971782776076791,9.358323930602044,9.358323930602044,6.351847334479517,6.351847334479517,3.873516839631533,3.873516839631533,2.4367721339570765,2.4367721339570765,-4.250000000000002,21453199.502495557,26.005932315420715,11.055483599138604,6.624335397510477,187.89615455127765,32.31396695201844,5.693927994848461,5.693927994848461,5.948339280986494,11.814359458703011,12.145603805395325,14.270877303288827,14.293913598634653,18.269926951325495,5.098681808301038,0.0,12.13273413692322,19.286356383438225,30.552568934338396,37.76791148492134,34.93609101994117,0.0,24.378542966310093,11.46733495432437,12.72105492335605,30.32997198435073,35.914277269846295,0.0,22.100912162337032,24.80697069869452,0.0,0.0,78.2479557964279,11.339293589984397,0.0,20.976930357840565,24.52642128014937,0.0,5.516700717616262,215.78,23.959963264098334,22.760319511168106,0.0,30.22688063480598,24.554552810427907,0.0,15.394044400373884,18.329577708536295,0.0,25.814919345561947,26.4749269280776,34.47840726457002,0.0,37.267731909519014,29.880147042457857,11.638180852851356,-3.734799496876759,3.26383848599893,-2.0932794819284726,0.8831067567413862,0.0,0.29411764705882354,34,8,14,0,0,0,0,3,3,11,6,17,8,0,0,0,3,-0.7267999999999988,110.00580000000004,1,1,1,0,0,5,0,0,1,1,3,2,0,5,2,2,0,0,0,0,0,3,0,2,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cc(F)cc(C(=O)N4CCCC4)c3)nc3ccsc23)[C@H]2C=C[C@@H]1C2,8.7,14.423329329387924,14.423329329387924,0.14406938036947015,-0.508727018649006,0.45005908445506426,24.885714285714286,492.58000000000027,467.3800000000003,492.17437326000004,180,0.25353302174339276,-0.369350213491506,0.369350213491506,0.25353302174339276,1.1142857142857143,1.9142857142857144,2.7142857142857144,32.13344677946796,9.88076340014868,2.473290307606121,-2.269209525770388,2.4512351279571596,-2.4075619166810425,7.1730537005715895,-0.12222771547054895,3.6232802859938626,1.3003565936157488,1350.9756064641615,24.103719048826065,18.90808726710894,19.724583848036666,16.957530133630154,11.824127713588688,12.703780524843582,9.43025887744296,10.346374955278245,7.188910775092469,8.09926595111267,5.599154136665356,6.382807967528469,-3.5299999999999994,183315894.95466602,21.96696837189936,8.600355317226386,4.010883829127306,204.97500042143062,21.267154416025324,11.635083618880923,0.0,11.855519010338,5.907179729351506,0.0,9.589074368143644,9.374393568622029,4.9839785209472085,11.336785877934737,12.152040213667762,60.74380800541317,30.38219140735367,16.134526680246758,13.979489415818463,50.821354304228194,0.0,14.867866772744893,23.48738561564636,25.30430569792599,23.723090019837812,53.178243590723,0.0,16.367244685174846,21.844003381179903,0.0,11.336785877934737,45.813579872421016,4.794537184071822,23.570938979530077,29.620453544546848,41.79757125798012,0.0,10.216620634085363,113.24000000000001,5.817220841045895,13.979489415818463,0.0,41.558257707321644,30.158213356040736,29.479085502863388,23.469520014857956,10.966276799312087,11.446429838927525,32.75357446357484,5.733667477162185,15.293390356757754,1.5052359351994784,35.947150938642174,8.467468568511691,7.148084676232484,-0.062344300113857054,5.9465241244720435,7.04104523399475,1.3801111329701492,0.0,0.36,35,4,8,2,1,3,1,2,3,7,3,10,6,1,1,2,6,3.8979000000000026,133.06729999999996,0,0,0,0,0,2,0,0,0,0,2,2,0,3,2,1,0,1,0,0,0,0,1,2,0,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCCC(F)C3)co2)ccn1,8.7,14.295452490828712,14.295452490828712,0.10101863109033005,-0.9741334815307721,0.4285200192343525,18.37837837837838,507.52600000000035,481.31800000000027,507.20303053200007,192,0.2996067442726807,-0.44363956913673913,0.44363956913673913,0.2996067442726807,1.135135135135135,2.0,2.810810810810811,19.14419894589141,10.100312441131456,2.2644061217885376,-2.306721816548793,2.328925814732543,-2.3717709400554647,6.049953667462164,0.1017445775208867,3.5640953572289873,1.3203452992290767,1431.6916566786506,25.354795904382627,20.315195072494564,20.315195072494564,18.03000977870159,12.265218856143122,12.265218856143122,9.140587461500196,9.140587461500196,6.424961135922271,6.424961135922271,4.559005284228219,4.559005284228219,-4.06,525368641.0490161,23.345262700115516,9.770810860351549,4.836532827763595,211.20733972309583,28.68777289361403,12.434838391149349,17.09481091432573,11.537901142793636,11.92183843436398,0.0,9.77851570501903,14.358372089569237,4.9839785209472085,0.0,0.0,31.898114582465862,43.154859344357874,25.445906609621975,22.756117059653384,34.65728484929254,0.0,19.935914083788834,0.0,25.937055841052935,54.50939761838342,42.04696376233389,11.454175413722904,15.116608065707286,21.910322805205887,0.0,0.0,71.40755876132677,4.736862953800049,6.923737199690624,29.024036419620764,39.49340964674366,0.0,22.68437277613287,122.65,12.078855124861798,9.184952231746642,0.0,12.238684400761036,80.33050543458253,11.257379486545457,6.263162995639057,18.3295777085363,22.78992372985319,25.252702687795164,13.571164827906742,31.237942354482307,0.0,34.76069167669497,2.8743002015621064,2.829855211685622,0.27272972266933304,5.705553765915817,3.167248194283796,5.151678872706054,0.0,0.4,37,1,11,0,2,2,0,4,4,10,1,12,5,0,2,2,6,3.6084200000000024,133.60319999999996,0,0,0,0,0,4,0,0,0,0,1,1,0,6,1,0,0,0,0,0,0,1,0,1,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
