pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi2n,Chi2v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA3,SMR_VSA5,SlogP_VSA5,TPSA,EState_VSA1,VSA_EState1,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolMR,fr_NH0,fr_benzene,fr_pyridine
9.0,387.87500000000006,365.699,387.1574360040001,142,-2.423651822655495,979.409276294296,18.96589084732138,15.022296423736124,15.778225369754578,13.008040390846984,9.024826779813516,6.934336355421596,7.292349442871914,-2.58,17.814947226624657,7.205522670054482,3.6283464515242834,161.22010187988332,4.515397893615623,5.098681808301038,24.442583136084536,11.204086992299825,19.39456444536288,37.76696814999996,36.17175167062432,102.27,0.0,3.164846928024133,27,8,0,3,7,9,4,105.21730000000004,4,0,0
9.0,407.4,387.24,407.1681429200001,154,-2.382460904169179,1033.9210884131533,20.595647359318303,15.623524831375324,15.623524831375324,13.80868165372921,9.193231367342625,6.978363641901563,6.978363641901563,-3.08,19.245734749746045,7.391723716908704,4.040615093171168,163.62341334837572,4.515397893615623,18.26992695132549,0.0,11.204086992299825,24.71135304936921,25.05978259244345,29.024036419620764,88.28,23.464792516327,41.79631069315818,29,8,0,3,7,11,4,100.86960000000003,4,0,0
9.0,379.4280000000001,358.26000000000005,379.1869062920002,144,-2.4259112778368754,1060.8711193476108,19.672997628507925,15.461408872537188,15.461408872537188,13.546045193307767,9.169248560627876,6.967168552564248,6.967168552564248,-3.4500000000000006,17.93866472771829,7.282865455109386,3.3936962508132007,160.89400542981346,9.499376414562832,10.360573363039524,12.84164324585202,17.4009305639129,24.378542966310093,37.76696814999996,41.865679665472776,138.95,0.0,3.0034211910626816,28,10,0,3,9,10,4,102.71730000000002,6,0,0
9.0,313.79200000000003,297.664,313.109423192,112,-2.221771047747773,807.1563099675973,14.940946820939052,11.959727756585751,12.715656702604209,10.79282633568371,7.367743309026797,5.461085730485002,5.897521510956986,-2.11,13.54587655818156,5.588881379569313,2.532622313666818,132.90288158082137,9.967957041894415,0.0,17.667306958694127,22.607332875051327,19.685440252162543,12.462662452073973,6.4208216229260096,54.25,0.0,1.9638600718065005,22,5,0,3,5,6,3,88.33040000000003,3,0,2
9.0,400.8700000000002,379.7020000000001,400.14145159200007,146,-2.3614175094566874,1012.826539699991,19.672997628507925,15.176616800422629,15.932545746441082,13.546045193307767,9.131638211364098,6.920306061844848,7.356741842316833,-2.84,18.51992381198347,7.649328426080971,3.6059846105145255,166.4717795282637,9.499376414562832,5.098681808301038,11.600939890232516,29.965303264206355,14.59805822286387,12.84164324585202,23.199631921620835,108.78,0.0,1.361830066754702,28,8,1,2,7,9,4,108.04840000000002,4,1,0
9.0,468.50800000000027,442.3000000000002,468.208530512,178,-2.418107229739273,1246.4695230593632,24.45745467888409,18.92482476143493,18.92482476143493,16.151216908830303,11.083001769044513,9.105276118058558,9.105276118058558,-3.58,23.57391185789479,9.347277430472568,4.992727864941729,195.18119465280597,18.748787137244054,5.261891554738487,0.0,28.960096474973813,19.8518452936921,57.09618169931152,49.0313794356251,115.86,23.851581331355774,29.628938971495096,34,8,0,3,7,10,7,123.26470000000003,4,0,2
9.0,426.5000000000001,399.2840000000001,426.2291857040001,164,-2.401335146474157,1183.8267207756678,21.750347897697548,17.969129857543333,17.969129857543333,14.810282186424,10.606349738805434,9.041798449765398,9.041798449765398,-3.01,19.924167650272864,7.295401028195238,3.8706075559947575,178.8356272353856,9.374393568622027,10.082660329248244,0.0,23.442771393060863,29.215451163982472,43.938643545510246,32.22804289761662,92.9,6.1716753955102925,17.70191243347396,31,9,0,3,9,10,5,117.59740000000004,6,0,1
9.0,466.51700000000034,439.3010000000003,466.212866944,178,-2.418782085970335,1223.6518291818857,24.29431797206756,19.08486509088649,19.08486509088649,16.25737005871295,11.12563756707042,8.884664458839842,8.884664458839842,-3.55,23.60291546850596,9.748038790701765,5.160848674196714,196.1292044793866,14.358372089569237,5.261891554738487,0.0,28.960096474973813,19.8518452936921,44.50368468087521,42.610557812699085,125.09,17.679905935845486,21.377534701647395,34,9,0,3,8,10,7,124.57070000000004,4,0,2
9.0,327.8190000000001,309.675,327.125073256,118,-2.350329154566212,822.7167203891506,15.6480536021256,12.6668345377723,13.422763483790757,11.29282633568371,7.867743309026797,5.795636719847884,6.232072500319868,-2.11,14.480238222101054,6.179531655231926,3.0228691531726626,139.26782369521797,9.967957041894415,0.0,17.667306958694127,22.607332875051327,19.685440252162543,18.88348407499998,12.84164324585202,54.25,0.0,1.971205750818846,23,5,0,3,5,6,3,92.94740000000004,3,0,2
9.0,420.5210000000002,392.29700000000014,420.23860751600006,162,-2.6032500047986447,1226.027026494786,21.380104409694468,18.220921896531024,18.220921896531024,14.813812146274133,10.9690120776092,10.141900481573266,10.141900481573266,-2.94,18.799121412643565,6.288173735517283,3.183688654926568,180.02920279332676,4.9839785209472085,10.082660329248244,0.0,23.442771393060863,29.215451163982472,44.18778977292597,38.64886452054263,92.9,0.0,3.6265738396960994,31,9,0,3,9,9,5,119.75140000000005,6,0,1
9.0,403.43700000000007,380.253,403.1932147960001,154,-2.423654465749525,1028.9113927960236,20.543241116511005,15.977611165934976,15.977611165934976,13.918723993369944,9.5609554583757,7.32946332398765,7.32946332398765,-3.01,19.312671839952426,7.782011384851182,3.927697037691445,165.61284857325072,13.296227988965262,5.098681808301038,12.84164324585202,11.204086992299825,19.39456444536288,44.19241289485915,48.29112441033197,102.27,18.02655246905916,28.988950850971435,29,8,0,3,7,10,5,105.16430000000004,4,0,0
9.0,461.53400000000016,434.31800000000015,461.24000448400017,176,-2.3113876168945797,1377.8689687381438,23.28588180363028,19.192699356720563,19.192699356720563,16.47207822897247,11.551672539578082,9.542698754666048,9.542698754666048,-3.8,20.78199896694214,7.904647267874891,3.893720326077218,194.94760744384357,10.082660329248244,10.082660329248244,5.213385095654868,29.63961496467393,44.62619987623942,44.18778977292597,38.64886452054263,134.47,0.0,3.4888021457861687,34,12,0,4,11,12,6,127.6151,8,0,1
9.0,444.3680000000001,427.232,444.144548264,166,-2.5240034761940024,1137.437398699809,22.551677284948283,16.066774187207145,16.066774187207145,14.426472037438714,9.077630545845388,7.329772107116118,7.329772107116118,-3.289999999999999,20.961611566528028,7.144807216800108,4.1471121229130015,171.1741321351747,18.28020650991247,23.36860875962653,0.0,18.428986252209214,24.378542966310093,24.561490137612022,22.47273829354329,106.37,48.39474054240812,69.32028752421074,31,9,0,3,8,14,3,98.90260000000004,6,0,0
9.0,454.51000000000016,427.2940000000002,454.224100324,174,-2.4192484782773787,1234.1375093008046,24.551677284948283,19.140702732797145,19.140702732797145,15.296862180437598,10.27519015702774,9.296491758903164,9.296491758903164,-3.78,23.87417829944421,8.630779719908508,5.349841086391853,190.1845405353763,14.358372089569237,15.04237629818471,0.0,35.15694004658689,25.06523038934697,51.93033745733044,50.54012616591893,154.76999999999998,23.218831188228837,15.550328427719682,33,10,0,3,9,11,6,122.69010000000004,5,0,2
9.0,473.5850000000004,442.33700000000033,473.26515661200006,182,-2.521835785859758,1247.546242378182,24.36323207281991,20.23704959278333,20.23704959278333,16.978698183685335,12.219538697893077,9.4590517251761,9.4590517251761,-3.71,23.05158504031005,9.878081807935873,5.198175557621756,204.48771205977943,4.9839785209472085,15.344551883986732,0.0,29.03360336840217,29.548261247041594,44.69070534969059,38.17047518309165,115.00000000000004,0.0,1.7223817486228843,35,10,1,2,9,10,5,134.23739999999995,7,1,0
9.0,376.3710000000001,358.22700000000003,376.157163636,142,-2.434701618393367,976.1194107746612,18.96589084732138,14.562637280176387,14.562637280176387,13.024877143252588,8.458000364128061,6.205713822274995,6.205713822274995,-3.08,17.339648554188408,6.910582367139089,3.325652875744844,152.5225552985947,18.28020650991247,10.197363616602075,0.0,11.884229846296638,29.695331570316423,6.425444744859191,22.47736141547647,92.38,18.02655246905916,28.872046233109717,27,9,0,3,8,11,4,94.18790000000004,6,0,0
9.0,489.58400000000034,458.3360000000003,489.2600712320001,188,-2.525804583883035,1268.2607854686762,25.07033885400645,20.64529788324719,20.64529788324719,17.516702986146118,12.33191113358887,9.410065353676982,9.410065353676982,-3.91,23.81427678993766,10.374242193309492,5.18319454975454,209.6012572892863,9.77851570501903,15.344551883986732,0.0,36.1434009096797,29.548261247041594,37.76696814999996,31.246737983401037,124.23000000000002,0.0,6.569926793966351,36,11,1,2,10,11,5,135.96139999999994,7,1,0
9.0,436.4910000000002,411.2910000000002,436.20230226000007,166,-2.4189342514061103,1189.395265930263,22.880104409694468,17.96951001923608,17.96951001923608,15.257370058712953,10.548287297880794,8.62584541373732,8.62584541373732,-3.51,21.711838887695,8.553312062106501,4.407583817731529,184.6507171354831,14.358372089569237,5.261891554738487,0.0,28.960096474973813,19.8518452936921,50.92450630380122,49.0313794356251,115.86,17.679905935845486,15.873975057473782,32,8,0,3,7,9,7,118.36870000000005,4,0,2
9.0,408.51000000000016,380.2860000000001,408.23860751600006,158,-2.311386487566612,1137.6041421050002,20.880104409694468,17.720921896531024,17.720921896531024,14.39959858390104,10.554798515236108,8.941988289782149,8.941988289782149,-2.94,19.0490671276208,7.085475680714683,3.648080220821816,174.67009183245938,4.9839785209472085,10.082660329248244,0.0,23.442771393060863,29.215451163982472,44.18778977292597,38.64886452054263,92.9,0.0,3.598576088820601,30,9,0,3,9,9,5,117.31840000000004,6,0,1
9.0,479.5890000000004,446.3250000000003,479.275721296,186,-2.426012553074113,1300.05735898004,24.741911729260263,20.783490563681397,20.783490563681397,16.70412903654135,12.099524210328086,10.257282077530718,10.257282077530718,-3.47,23.28022451622961,8.95329105539497,4.9955416005316255,203.68627394589632,4.9839785209472085,10.082660329248244,0.0,29.987527798973435,34.115360894832946,44.18778977292597,38.64886452054263,113.21,0.0,3.499901969867464,35,11,0,3,10,11,7,134.95539999999997,7,0,1
9.0,456.55400000000014,428.3300000000002,456.23860751600006,174,-2.311373986065242,1309.2572052816995,23.12274509681375,19.477536568789485,19.477536568789485,16.544557874043907,11.826206822916326,9.578730796880084,9.578730796880084,-3.59,20.97754279018663,8.321322159379978,4.305470482795789,197.774081364333,9.967957041894415,10.082660329248244,0.0,29.13669938790932,34.616308558085535,44.24991533152631,38.64886452054263,93.88,0.0,8.367342391933668,34,9,0,4,9,9,6,130.1087,7,0,2
9.0,439.4670000000002,419.3070000000001,439.14021392000006,160,-2.4229283922659275,1077.5948524546675,21.46589084732138,16.031773121839187,16.848269702766913,14.21936525625217,9.40679961234106,7.2744552923835455,8.132558144241564,-2.7299999999999995,20.539054230459072,7.835587371630111,4.097721247417978,173.23344579565307,9.967957041894415,18.26992695132549,12.84164324585202,17.447681337993636,19.74844178534064,43.94326666744344,41.73520316232132,110.75,23.464792516327,40.44566094421632,30,8,0,3,8,12,4,107.43230000000004,4,0,0
9.0,475.53200000000015,449.3240000000002,475.2244346720001,180,-2.311374272415494,1364.4399749027775,23.99298858481683,19.64801409891942,19.64801409891942,16.955241476566865,11.781586838915263,9.58649179053083,9.58649179053083,-3.73,21.77998678918313,8.48943791631777,4.506212364181389,201.15926474820577,24.326329131463652,10.082660329248244,0.0,17.9260706754446,39.60028707903274,44.24991533152631,38.64886452054263,106.77,5.817220841045895,23.23346206269226,35,10,0,4,10,11,6,127.86170000000004,8,0,1
8.96,459.55400000000026,430.3220000000003,459.2382731680001,176,-2.401969301289484,1249.8729139461973,24.24191172926027,19.62993051038038,19.62993051038038,16.38858044840886,11.55865732797141,8.957754002776385,8.957754002776385,-3.93,23.23566475397552,9.9124637653751,4.857997765478131,198.1322164928059,9.967957041894415,5.261891554738487,0.0,16.814289258077554,25.168633897698435,51.61444254938121,55.4522010585511,124.73,0.0,1.8370352430188428,34,9,0,3,7,9,6,129.6176,4,0,2
8.96,489.5150000000002,465.3230000000003,489.2036992280001,184,-2.417253701942653,1476.9977741206967,25.449018510446813,19.65683042904945,19.65683042904945,17.223696553901735,11.439517829237044,9.330072255700356,9.330072255700356,-4.369999999999999,23.375533998546985,9.010479413051089,4.733522493484472,204.9282327468672,14.358372089569237,20.141058106485747,0.0,40.85086804143535,35.26259400594904,44.37974989788864,54.22239185370893,157.42999999999998,17.679905935845486,15.719889426978066,36,11,0,4,9,12,8,128.74740000000003,6,0,2
8.96,469.49600000000027,444.2960000000003,469.2037794800001,178,-2.418129792346884,1248.3249886372832,24.45745467888409,18.794688087745264,18.794688087745264,16.151216908830303,10.94966843571118,8.975908861856249,8.975908861856249,-3.65,23.506243467471663,9.3049765346645,4.965654977699388,194.3692962021572,18.748787137244054,15.04237629818471,0.0,35.15694004658689,25.06523038934697,57.09618169931152,49.0313794356251,128.75,23.851581331355774,29.36067450868518,34,9,0,3,8,11,7,121.05970000000002,5,0,2
8.96,400.45800000000014,375.25800000000015,400.20230226,154,-2.417878524915537,1011.6192240965954,21.181433796945207,16.848189675676434,16.848189675676434,13.663722363586343,9.351931967887037,7.705777352179034,7.705777352179034,-3.0700000000000003,20.658805287732143,8.120035929756753,4.678715093374469,167.75373235969693,19.342350610516448,0.0,0.0,23.396644983276826,24.83582381463931,45.50951583440444,38.05293747453131,104.96,17.679905935845486,15.785163929027911,29,8,0,3,7,9,7,108.94570000000004,4,0,1
8.92,518.5710000000004,491.3550000000004,518.174767184,192,-2.4190491515676045,1414.1054229864194,25.664561460070644,19.88658006977496,20.703076650702684,17.0526985895855,11.5141780486593,9.395497305782396,11.301854170560471,-3.13,24.55938887531669,9.068769376634116,4.42775307195498,207.08225010347812,22.307588446566587,9.40389779959727,0.0,41.2819143365075,18.903274214160103,37.06044048730557,29.76891456684706,129.37,34.247953495165646,49.07809874027655,36,11,1,2,9,13,6,129.2038,5,1,0
8.92,476.5160000000002,451.3160000000002,476.20845026,180,-2.417210011892387,1413.156026916263,25.164561460070644,19.52707391705252,19.52707391705252,16.689221711291086,11.01019817824559,8.563384868372031,8.563384868372031,-4.3,23.84467856545359,9.517093239032246,5.122291852574461,200.590991723244,14.358372089569237,10.360573363039524,0.0,40.84432632127046,29.632330037138324,39.088694211478426,36.69265176653768,133.68,17.679905935845486,17.664252180019467,35,10,0,4,9,11,8,128.29070000000004,6,0,2
8.92,436.4910000000002,411.29100000000017,436.20230226,166,-2.418244665630327,1219.430155109534,23.0956473593183,18.185052968859903,18.185052968859903,15.093285359101186,10.400222363544804,9.03934093337816,9.03934093337816,-3.51,21.711838887694995,7.875964479640196,4.407583817731527,184.65071713548312,14.358372089569237,5.261891554738487,0.0,28.960096474973817,19.8518452936921,50.92450630380122,49.534295012389705,115.86,17.679905935845486,15.875787170608495,32,8,0,3,7,9,7,118.36870000000005,4,0,2
8.92,507.5700000000004,477.3300000000003,507.23941604,194,-2.4188750095137155,1350.4346752581937,26.741911729260263,20.73956562926574,20.73956562926574,17.561900511353258,12.146258293230078,9.948934644454532,9.948934644454532,-4.04,26.03522757333881,10.521188283773888,5.861257305898234,213.2469562757294,14.358372089569237,5.261891554738487,0.0,28.960096474973813,19.8518452936921,57.34532792672724,55.45220105855111,158.95,17.679905935845486,15.998500957622635,37,10,0,3,8,11,8,135.6701,4,0,2
8.92,509.54200000000026,481.31800000000027,509.218680596,194,-2.418640776651233,1361.3045906876573,26.74191172926027,20.73322019566376,20.73322019566376,17.599905313814045,11.720846208592176,9.399664100301402,9.399664100301402,-4.24,25.84103238592856,10.397636630172904,5.617857243060162,212.41550236403037,19.152909273641058,5.261891554738487,0.0,36.06989401625135,24.75175502454258,38.0828630579492,36.18973618977307,145.39999999999998,23.773146006783904,20.77042028167872,37,11,0,3,9,12,7,133.11270000000002,5,0,2
8.92,476.4870000000002,454.3110000000003,476.177230384,178,-2.3920518865601776,1438.159107411158,25.16456146007064,18.95820495625454,18.95820495625454,16.651216908830303,10.703465023908787,8.439769487387945,8.439769487387945,-4.52,23.63192079581026,9.383584228490484,5.1921065285851125,199.41940944041616,18.74878713724405,5.261891554738487,6.06636706846161,23.359045663990127,19.8518452936921,25.687909613637217,29.76891456684706,115.86,24.29237134952005,29.564665525586307,35,8,1,3,7,10,7,127.38570000000004,4,1,2
8.92,492.5550000000004,463.3230000000003,492.228517008,188,-2.420911659203994,1364.237096398322,25.71696770287793,20.2535869079195,20.2535869079195,17.007498921474273,12.038042723667871,10.66012919181014,10.66012919181014,-3.55,24.15799768930136,8.535445874717633,4.402659017813197,207.5339460773397,14.358372089569237,5.261891554738487,0.0,34.5611472859575,19.8518452936921,68.86428478387231,61.87302268147712,136.09,23.280956746829176,16.046064315576523,36,9,0,3,8,10,7,131.4955,4,0,2
