pIC50,NumValenceElectrons,Chi0,Chi0n,Chi2n,Kappa1,fr_pyridine
6.82,128,17.81119030894213,13.253721750468074,5.414484960847967,16.59264473526387,0
6.82,196,27.449018510446813,21.30226913896467,9.816030241123215,26.491828290188963,0
6.82,152,19.794317972067567,16.273127960148507,7.585563577925146,18.53302150452039,0
6.82,130,17.97432701575866,13.637986517124917,5.520953428257984,16.58299058146244,0
6.82,160,21.41348460451408,16.662930543507247,7.834293689800797,20.731065966955285,0
6.82,158,20.553830996061407,17.032640984142347,8.16529472208881,19.472120098892105,0
6.82,158,21.37166824125719,17.693459680106063,8.179582718704065,19.443893898467632,0
6.81,192,26.103719048826072,20.61321105918105,9.635128640384892,24.817638265782676,2
6.81,128,17.225403871315223,13.851438731913444,6.191352494319241,15.43842485053781,0
6.8,164,22.078775022443736,17.64067327560602,7.984672513225953,20.065594658403707,0
6.8,144,19.34672421487486,15.421863226618528,6.217730281433483,18.395948949503545,1
6.8,164,22.880104409694468,17.624345400163897,7.895515887587647,21.25960706700737,0
6.8,168,22.07877502244374,18.765652294286536,9.042073233943688,20.90624732935288,1
6.78,116,15.81119030894213,12.439315904375649,4.9134414455262085,14.218088231732615,0
6.78,140,18.802754140504845,14.690437899886575,6.666696345978986,18.157686761301,0
6.78,124,16.518297090128677,12.967448741591902,5.919240389632887,15.692856440774952,1
6.78,146,19.346724214874865,15.571606289178446,6.920046440250689,18.40548358672449,1
6.77,156,20.716967702877938,16.667555151148424,7.863596171672754,18.833127022314518,0
6.77,182,25.00142475325411,19.961208693347366,8.787165958005087,24.154305269127917,0
6.77,212,28.561902685569173,23.29441331140996,11.054267042021744,26.85115897499456,0
6.77,158,22.078775022443736,17.558118057892656,7.290909494026564,19.500349491280208,0
6.77,186,23.99298858481683,19.49540193501205,9.76675478520456,23.08220905443202,0
6.77,124,16.940946820939054,13.036452544938452,5.004498489018329,16.158490172173398,1
6.77,160,20.78588180363029,17.395788967976205,8.837006852472909,18.77145954342556,1
6.77,142,19.12902755413791,14.07986032155257,6.493336872364528,18.329215372052044,0
6.77,168,22.509860921691388,18.460448369961878,9.045447093061204,20.717115610197684,0
6.77,164,22.38854057813175,17.200875100564947,8.592137986911025,21.2980748226746,1
6.75,146,19.794317972067567,15.654874536762716,7.302490795195933,17.63514061743983,0
6.75,158,20.50142475325412,16.41060545715158,7.507279043253814,19.745136663897792,0
6.75,154,20.338288046437583,16.220341555648464,6.911950014233399,18.76744553665189,0
6.75,168,22.949018510446813,18.60170797056992,8.382372988586667,20.868410985683614,0
6.75,180,23.614308928376477,19.40557123062653,9.17406437403796,22.116650152497822,0
6.75,176,23.871668241257183,18.657931204118317,8.26321173224373,22.10054820271506,0
6.75,164,22.55167728494828,17.233875133691807,8.359720427539663,21.25960706700737,1
6.75,180,23.614308928376477,19.5357079043162,9.298389378290825,22.18216261164609,1
6.75,180,23.492988584816832,19.00383810344933,8.344994129200481,22.756478660843847,0
6.75,146,18.92407448406449,15.402884472145429,7.0333647366019045,17.597811528201333,0
6.75,180,22.907202147189928,19.38601213527087,9.67678720268722,22.15408386504864,0
6.75,202,26.76900946675572,22.21535246907777,10.746661873742909,25.306413015381366,1
6.75,146,20.380104409694475,14.947462191028904,6.228526507471268,18.75848483158993,1
6.74,136,17.932510652501772,15.028016376501174,6.360114958983592,16.656791562263273,1
6.73,148,20.380104409694475,16.052960402883503,7.218263432177824,18.672580676050945,1
6.73,150,20.802754140504845,16.046614969281528,6.14082594494515,19.957463377455024,2
6.73,162,21.04539482762413,17.38100736593695,7.871514184783757,19.773396474101688,1
6.72,156,20.07877502244374,16.55758501052468,8.302306391344045,18.29262817838697,0
6.72,194,26.10371904882606,21.256028347256425,9.989717877514078,24.846342704509212,2
6.72,142,18.0956473593183,16.240708267904207,8.088409663159535,17.738841647807636,0
6.72,176,24.29431797206756,19.254101912160824,8.390719348598362,23.18736328147212,0
6.72,148,19.509860921691395,15.734742995994976,6.9326595745078015,18.853962827690896,0
6.72,176,23.65612529163337,19.068707937443055,8.993138877238637,22.024582815136423,2
6.71,196,25.733475560822985,19.88482435667804,9.819218272332348,24.24891389826924,0
6.71,192,25.517932611199164,19.98807915482531,9.696472737043289,23.98507515499117,1
6.7,166,22.811190308942123,17.324666340652637,7.659785963404594,22.543094001074,1
6.7,174,22.78588180363029,18.6873415225216,8.665605563452166,21.844237290303,0
6.7,176,23.00142475325411,17.614128160362736,8.134558383219117,22.11004513425529,0
6.7,118,15.6480536021256,13.18329725576299,5.906238551575325,14.143261835899915,1
6.7,150,20.216967702877945,15.78329038449158,6.791337994700384,19.035453872209203,0
6.7,134,17.932510652501772,14.428408839410324,6.457560624060237,16.533705532109487,0
6.69,164,21.65612529163337,17.569088099135808,8.799241020062919,19.48267917789994,1
6.69,158,20.66456146007065,16.53070313498228,8.284406233936412,19.68862638268001,1
6.69,156,21.250347897697548,15.916143273853477,7.176300986002512,20.116988993052487,0
6.68,124,16.355160383312146,13.697118355226936,6.018853966627509,14.958720773985489,1
6.68,180,23.37166824125719,19.78887549470806,9.094083989508976,23.283971154519364,0
6.68,132,17.93251065250177,14.306708334157934,6.133563158186279,16.231006692430956,1
6.68,188,24.578775022443736,20.08118837263895,9.616150838067444,24.358642425389643,0
6.68,194,25.82985187800029,20.00049934461812,8.941688643494476,25.21968032971881,0
6.67,162,21.250347897697548,16.783870725374143,7.787142059439627,20.731065966955285,1
6.67,112,14.77781011412252,12.236083660263033,5.50637770304574,13.21084808360269,1
6.67,120,17.10408352775558,12.801503385634192,5.033193279708248,15.34969791816509,2
6.66,168,22.949018510446813,18.179058239759552,8.201592620676093,20.67930435262203,0
6.66,134,18.802754140504845,14.133026887745356,5.945180041393282,17.206722092049795,0
6.66,144,18.63961743368832,14.872220492998046,6.625064531492511,17.805432845726006,0
6.66,212,28.561902685569173,23.294413311409954,11.066543775874118,26.85115897499456,0
6.65,122,15.932510652501772,13.520920872331953,6.930875466939763,13.986474609375,2
6.65,200,26.22503939238571,20.52570379559335,9.699294695431856,25.34424213405304,0
6.64,114,15.81119030894213,12.14680284725494,4.909981415614294,13.257335030020217,0
6.64,172,22.41563831562721,18.788875494708066,9.241864854826874,20.43786796852337,0
6.64,158,20.501424753254117,16.764691791711225,7.898446764907679,19.472120098892105,0
6.63,108,14.11251969619286,12.504032852694154,6.013969625814307,13.367084453287442,0
6.63,178,24.9050484360768,21.066981681537268,10.258695306370983,23.07063271291914,0
6.62,136,18.258784066134837,13.779246117732969,6.387597555231365,17.10232939527104,0
6.62,158,20.501424753254117,16.856443501247362,8.111975616074853,19.472120098892105,0
6.62,160,21.250347897697555,17.038759141726807,7.680121729688804,20.923177460793287,0
6.61,152,19.63118126525104,16.109991253331977,7.386918127195178,18.53302150452039,0
6.6,168,22.07877502244374,17.335696627298873,7.931183501568281,20.85895267764317,0
6.6,134,18.0956473593183,14.099646692925749,6.386186093619596,16.808370985606093,0
6.6,182,23.777445635193004,19.35240466443374,9.059572042142984,21.808025408100544,0
6.6,176,23.492988584816832,18.991737829946185,8.507458228901914,22.51867391233877,0
6.59,152,20.38010440969447,16.13765149538653,7.101933577725136,19.475291819788083,0
6.59,120,16.681433796945207,13.199589251754984,5.49232939618177,14.255513813586973,0
6.59,170,21.91563831562721,18.10117492320195,8.430131416535316,20.8967877772442,1
6.59,152,19.63118126525104,16.109991253331977,7.386918127195178,18.53302150452039,0
6.59,158,20.501424753254117,16.764691791711225,7.967251032339419,19.472120098892105,0
6.58,156,20.338288046437583,16.88100736593695,7.7706671235777565,19.020889857506937,2
6.58,180,23.614308928376477,19.40557123062653,9.15924437552069,22.116650152497822,0
6.58,194,25.777445635193,21.405571230626524,10.161797941314989,24.8846183926278,2
6.57,174,22.78588180363029,18.595589812985462,8.580484663444002,21.844237290303,0
6.57,148,20.380104409694475,16.39229459259502,7.033310681711671,19.073676195623275,1
6.57,130,16.518297090128677,14.586387891217704,7.3049571661189185,15.843779070310706,0
6.55,150,19.50986092169139,16.59617015386803,7.685474685145117,18.863512291268744,1
6.55,176,23.819261998449893,17.77294582408535,8.167148608954944,22.414092901356018,0
6.55,158,20.50142475325412,17.27909323205774,8.325695125527082,19.509759996584297,0
6.55,170,23.00142475325411,17.995554820687275,8.0383461758299,21.284881090127293,0
6.54,118,16.396976746569035,12.538588419728114,5.146186532586201,15.705680027590848,0
6.54,148,20.380104409694475,15.79268705550417,6.902946757005429,18.539001572069647,1
6.53,162,21.250347897697548,17.08272921609683,8.235429795523652,20.769480345113084,1
6.52,164,21.371668241257197,17.850478229338133,8.449797666209582,20.41476848284904,0
6.52,140,18.216967702877945,14.69577769095888,6.698813747239023,16.666873335194346,0
6.52,130,17.932510652501772,13.638366678817665,5.571234001471898,16.372846260491045,1
6.52,140,18.802754140504845,14.488670909772331,6.078096262838325,17.434638716503006,0
6.52,118,15.689869965382488,12.81274820321265,6.119138094900627,15.090210012188171,0
6.52,176,23.8192619984499,18.673673308732884,8.492263548149346,22.53769214843952,2
6.52,152,20.38010440969447,15.838793004663849,6.963201486924016,19.475291819788083,0
6.51,164,21.91563831562721,17.9671739652566,8.129158421669752,20.660400623760964,0
6.51,154,21.39697674656903,15.587275742011457,7.210460122068953,20.717292360960336,1
6.51,158,22.078775022443736,17.427981384202987,7.151643791367075,19.434485875805475,1
6.51,122,16.518297090128677,12.944946154546496,5.755862950230673,14.958720773985489,0
6.51,140,18.802754140504845,14.507894983389612,6.642230086173045,17.757866010054375,0
6.5,112,14.77781011412252,12.3662203339527,5.654523103826268,13.275933902419926,2
6.5,128,17.225403871315226,13.652052935733044,6.109416340823947,15.900403000806,0
6.49,136,18.63961743368832,14.500173998383463,6.0213770620925535,16.988496813389084,0
6.49,170,22.949018510446816,17.472331620265752,8.02628098790858,21.53125141484778,0
6.49,176,23.32769816688717,17.333073051898797,8.640715922197506,22.138537600773297,0
6.48,168,21.492988584816835,18.024204815705072,8.920629209281136,20.140661273392347,0
6.48,148,19.794317972067567,15.74586592291336,7.302277707600019,17.625807706429757,0
6.48,148,19.50986092169139,15.64299128645884,6.631387933074077,18.8539628276909,0
6.48,156,20.880104409694468,16.883098100772248,8.207740826030001,18.683025263730176,0
6.48,158,20.338288046437583,16.817098034518526,7.773580977921711,19.472120098892105,0
6.48,174,22.20009536600338,18.977763844807008,9.826804575327133,21.107994623368768,0
6.47,174,22.20009536600338,18.977763844807008,9.867388687335918,21.257168723814488,0
6.47,150,21.087211190881018,15.46430507071234,6.288815167996602,18.87306205617493,0
6.47,176,24.29431797206756,19.162350202624683,8.251735297934005,23.18736328147212,0
6.47,162,21.04539482762413,17.563550282433912,8.129484929524825,19.961874085029365,1
6.47,140,18.802754140504845,14.39157940916389,6.527964255177865,18.157686761301,0
6.46,156,20.716967702877938,16.667555151148424,7.863596171672754,18.833127022314518,0
6.46,150,20.216967702877938,16.46082853165462,6.9086337710213,19.35092793882438,1
6.46,170,22.949018510446816,17.212058272886416,7.787408725970677,21.39856554600759,0
6.45,152,19.794317972067567,16.273127960148507,7.585563577925146,18.53302150452039,0
6.45,130,18.0956473593183,14.00861016682074,5.792345534428499,16.042028599767924,0
6.45,148,19.836134335324456,14.993828564781484,6.695925496014574,19.341363483725903,0
6.45,158,20.501424753254117,17.057204848831933,7.945037295331935,19.472120098892105,0
6.45,152,19.672997628507925,16.9481952107835,8.754212202494664,19.17881184877256,0
6.44,134,18.0956473593183,13.800788202203064,6.247454002818475,16.808370985606093,0
6.44,140,19.50986092169139,15.028776699886668,6.540409132457715,17.539168480547648,1
6.44,216,28.89876597875264,23.63127660459343,11.815603191299225,26.542659904032,0
6.43,176,23.656125291633355,18.419545215765705,8.224120073617348,22.48064067101431,2
6.43,134,18.380104409694475,14.83203252223301,6.876306793420453,15.749879326663065,0
6.42,176,23.001424753254117,18.50383810344933,8.785444222186358,22.45211857400337,0
6.42,152,19.63118126525104,16.240127927021643,7.735777275472703,18.72054157224001,0
6.42,168,23.00142475325411,18.865032555359868,8.877898503822676,21.228055030685912,1
6.41,170,22.07877502244374,18.30365709674732,8.860750215512427,21.36066595566328,0
6.41,134,18.639617433688315,14.43798549292584,6.115561784008726,16.590506352807193,1
6.41,158,22.078775022443736,17.427981384202987,7.14928644562422,19.434485875805475,1
6.4,116,16.396976746569035,12.185187811408472,4.803518005278486,14.917355371900827,1
6.4,156,21.20853153444066,16.615529070033872,7.112295505355792,19.011498174468667,2
6.4,122,17.10408352775558,12.546614969281526,5.060931570254693,15.628673846603688,0
6.4,138,19.38854057813175,14.415897954709294,5.57685302758352,18.053450642093917,0
6.4,118,15.6480536021256,13.39040403694954,6.216898723355147,14.180670892667724,1
6.39,118,15.104083527755582,13.523439062374589,6.994939122859403,14.003052318923194,0
6.39,146,19.67299762850793,14.93394665611222,6.804778863891141,18.75848483158993,0
6.39,152,20.501424753254117,16.65449437506997,7.488679229116248,18.504906827591437,0
6.38,156,21.087211190881018,17.499793836690714,7.439782069226565,19.906147451486,1
6.37,158,20.50142475325412,16.980234741335057,7.904828166876252,19.472120098892105,0
6.37,142,19.767220234572104,14.280696266282623,5.7379009102532805,18.42195076122296,1
6.37,148,20.543241116511005,16.63240140690843,6.939609374370442,19.073676195623275,1
6.37,124,16.94094682093905,12.646087663823812,4.966340269715095,16.22598681741415,0
6.36,186,23.614308928376477,20.09311891645742,10.002919815847296,23.09159972922328,0
6.36,114,16.355160383312146,12.717057612275346,5.262733348676705,13.975024645901444,2
6.36,136,18.681433796945207,14.745315039221916,5.752522148702011,18.4122491759402,0
6.36,150,18.924074484064487,15.86950427732582,7.751972871686669,18.083612942723835,0
6.36,130,17.648053602125596,13.35319444501036,5.319893660308369,17.19173578587202,0
6.35,142,18.63961743368832,14.787529400495018,6.462881025279224,17.900591782427092,0
6.35,168,22.07877502244374,18.05720484883193,8.280611886665595,20.896787777244185,0
6.35,126,17.225403871315223,13.599601552971386,5.807430545026201,15.287802265074992,1
6.35,156,20.501424753254117,16.31113276260929,7.38331776710855,19.011498174468667,0
6.35,168,22.07877502244374,18.1873415225216,8.629471034943121,21.08603748349445,0
6.35,136,17.225403871315223,15.318058537093837,7.636073526689706,16.789418243644093,0
6.35,186,23.614308928376477,20.391977407180104,10.451207551931324,23.12916548157684,0
6.34,140,18.802754140504845,14.507894983389612,6.589102011612585,17.757866010054375,0
6.34,182,25.16456146007064,20.124345400163897,9.159427368385108,24.154305269127917,0
6.34,158,20.501424753254117,16.634555118021563,7.8609948832185,19.472120098892105,0
6.34,170,22.45745467888409,17.706900617877263,8.942987981664245,21.322771131637843,0
6.34,144,20.21696770287794,15.494588888166978,6.135449307449628,18.176740334351223,0
6.34,112,14.77781011412252,12.341656469263116,5.694476283058528,13.275933902419926,1
6.34,140,18.92407448406449,14.883858424157742,6.616228779499413,17.02940458088385,1
6.33,136,19.22540387131522,14.476370457079373,5.885130896938821,17.93715179593769,1
6.33,176,25.06818514289333,20.561016409628035,9.824538809975804,22.60426442579397,0
6.33,156,20.338288046437583,16.856443501247362,7.816869380752139,19.020889857506937,1
6.33,152,19.9574546788841,15.693459680106065,7.771616724779891,18.683025263730176,0
6.32,134,18.0956473593183,13.96951001923608,6.303775588582213,16.808370985606093,0
6.32,134,17.932510652501772,13.997152218163974,6.161337737408351,17.27317655503886,1
6.32,154,20.595647359318303,15.700494938872204,7.135407573258978,19.217051763285884,0
6.32,166,22.501424753254117,17.745285582030792,7.657898919020197,21.442362428714905,2
6.32,128,18.0956473593183,13.42592010655881,5.637016757668161,16.108152369251922,0
6.32,134,17.932510652501772,13.983331118700027,6.107928236158035,16.808370985606093,0
6.31,176,23.28588180363028,19.77004962591019,9.711677617146224,21.033442034863263,1
6.31,112,14.77781011412252,12.44319044144958,5.543906196380238,13.275933902419926,2
6.31,128,17.388540578131753,13.262403238049531,5.950222197988939,15.862652031565643,0
6.31,154,20.70637782332753,16.03279386981758,7.404682775124055,19.77204360280117,0
6.3,138,18.80275414050485,14.499213495808153,6.431319965604624,17.168756036829908,0
6.3,114,15.6480536021256,12.7166774505826,5.364374953105605,13.50861459714914,2
6.3,136,18.518297090128677,13.670651528513396,5.514252908066636,18.121307248264863,0
6.3,168,21.65612529163337,17.489636842292633,8.471006615806232,19.50118585155838,1
6.29,134,18.0956473593183,14.392159750046456,6.352032094327739,16.808370985606093,0
6.29,130,17.932510652501772,13.294822930293831,5.297137375074685,16.09870488621181,0
6.29,154,19.63118126525104,16.615956525241206,8.151221725720324,18.57051317766748,1
6.28,176,23.00142475325412,17.666534403170036,8.070775616223553,22.110045134255284,0
6.28,136,18.258784066134837,13.6491094440433,6.247553236505743,17.035920628639268,1
6.28,128,17.225403871315226,13.35319444501036,5.66112860473992,15.862652031565643,0
6.27,184,24.78588180363028,20.41400739906381,9.094005869618726,24.338234477953588,2
6.27,162,21.20853153444066,17.726686989250442,8.329661725224467,19.961874085029365,1
6.27,112,14.940946820939052,12.390784198642285,5.801628374445972,13.275933902419926,2
6.27,162,21.139617433688315,18.124392693678487,9.058243041375697,20.807898698439143,1
6.27,122,17.225403871315226,13.056056780248475,5.456168137110628,15.353685565889066,0
6.26,200,26.319261998449893,20.16331613514498,9.615906228079297,26.00570287362518,0
6.26,140,17.932510652501772,14.8779404457631,6.694214998242909,17.444139672161036,0
6.26,136,18.96589084732138,13.99324822389892,6.027659315278627,16.704149659863944,0
6.26,106,14.070703332935972,11.659113552766152,5.314406440001832,12.34897119341564,2
6.26,182,23.70853153444066,19.21094488463587,8.923013542881877,23.404131730819746,0
6.25,158,20.501424753254117,16.980234741335053,7.927211586719257,19.472120098892105,0
6.25,170,23.65612529163337,18.441802483666933,7.931451520844076,21.53125141484777,1
6.25,134,18.0956473593183,14.099646692925749,6.398126355903971,16.808370985606093,0
6.24,158,20.50142475325412,17.03264098414235,7.842354114478323,19.472120098892105,0
6.24,164,21.371668241257197,18.149336720060816,9.138526159110128,20.45254388262416,0
6.24,152,18.76093777724796,16.530170087614305,8.374671842501535,18.336292738184707,0
6.24,190,26.321415709563016,20.67981856314504,8.45737787599112,24.511582964056387,1
6.24,190,25.65612529163337,20.606027013663844,8.617426049680963,26.11292304394796,1
6.24,188,25.57033885400645,20.432986153536916,9.763267850590504,23.11038199521997,0
6.24,176,22.949018510446816,17.899605958717302,8.566239281365643,22.2335305315419,0
6.23,150,19.67299762850792,15.376002596603028,7.535655406959454,18.8539628276909,1
6.22,140,18.802754140504845,14.507894983389612,6.601007393411748,17.757866010054375,0
6.22,114,15.81119030894213,12.16062394671889,4.956512271188164,13.713666051701075,0
6.22,102,13.242276208189782,11.46506754765806,5.470637269959893,12.814692378328742,0
6.21,158,20.501424753254117,16.634555118021563,7.849089501419336,19.472120098892105,0
6.21,142,19.5098609216914,15.93164005932386,6.639218002621414,18.1862676072455,2
6.21,118,16.518297090128677,12.93164005932386,5.299879306451895,14.199378529388138,0
6.21,146,18.92407448406449,15.402884472145429,7.0333647366019045,17.597811528201333,0
6.21,180,22.907202147189928,19.68487062599356,10.097654161338047,22.191522851958496,0
6.2,142,19.12902755413791,14.58558027431762,6.772058982999129,18.052915404577863,0
6.2,176,22.949018510446816,18.198464449439985,9.014527017449668,22.2715354395951,0
6.19,158,21.802754140504845,17.763778789453706,6.895629742005012,18.16392325128561,0
6.19,152,19.9574546788841,15.563323006416397,7.647291720527027,18.61738647528728,1
6.19,154,20.05383099606141,15.979854579642309,6.599687957465693,19.77204360280117,0
6.19,134,18.0956473593183,13.96951001923608,6.34499828134351,16.808370985606093,0
6.19,140,19.22540387131522,14.67637148127845,5.648360787305077,18.334644603732443,0
6.18,104,14.656489770562878,10.87679237717964,4.3290157704973184,13.328940228504798,1
6.18,170,22.07877502244374,18.85644350124736,9.2531216533809,21.55021124919381,0
6.18,116,16.396976746569035,12.301503385634192,4.854764023584727,14.51447147111294,1
6.18,164,21.53480494807372,16.577144105880343,8.034764866944085,20.33923328397538,0
6.18,170,22.949018510446816,17.342194946576083,7.896144314218911,21.46490124961029,1
6.17,158,20.76093777724796,16.726306827557696,7.0021380959709045,20.27040901930076,1
6.17,152,19.672997628507925,16.88100736593695,8.59235941317068,19.17881184877256,0
6.17,126,17.97432701575866,13.102117589453794,5.147014153979415,16.59264473526387,2
6.17,208,28.65612529163337,22.48156299922464,10.487096120829674,27.620253229741014,1
6.16,142,19.12902755413791,14.162930543507247,6.571889197420136,17.862524180662916,0
6.16,138,18.639617433688315,15.129930510380383,6.570921288380832,17.634232035992145,1
6.16,158,20.501424753254117,17.279093232057736,8.426680765060519,19.660375928334293,0
6.16,146,20.501424753254117,16.22722003661842,6.928433357588739,17.812546241377298,0
6.15,110,15.526733258565956,11.8240059726796,4.744717755749342,14.284541405318803,1
6.15,180,24.103719048826065,18.90808726710894,9.396303483279864,21.96696837189937,0
6.14,174,22.20009536600338,18.977763844807008,9.744100770744776,21.257168723814488,0
6.14,176,23.28588180363028,19.77004962591019,9.76140872997388,21.033442034863263,1
6.14,118,16.396976746569035,11.41083293997229,4.419222270199445,15.167069841108392,0
6.14,138,19.06226716449869,14.79979281249164,6.183961194252299,18.4122491759402,1
6.14,188,25.07033885400645,20.698464449439975,9.808244550721714,23.92881612682959,2
6.14,112,15.526733258565956,12.175025387065398,4.604114995971713,14.274965688863569,1
6.14,162,21.20853153444066,17.80365709674732,8.347487433837145,19.961874085029365,1
6.13,108,14.11251969619286,12.504032852694154,5.996162359662935,13.367084453287442,0
6.13,112,15.689869965382488,12.116519029800305,4.956135200777268,14.342003668442658,0
6.13,178,24.57877502244373,19.441422321974187,8.678008862095005,22.48064067101431,0
6.12,200,26.34635973594535,22.060651930698533,10.736045638142006,23.966790853258217,1
6.12,210,28.50949644276188,22.396021880741912,9.986909973330514,27.031632331489536,1
6.12,128,17.388540578131753,13.3925399117392,6.05647834710986,15.862652031565643,0
6.11,142,18.802754140504845,14.935884505272291,6.4292266709937245,17.900591782427092,0
6.11,170,21.91563831562721,17.91863200670499,8.198895721670139,21.322771131637843,0
6.1,110,15.363596551749426,11.81532448509814,4.434006742219431,14.217519400971987,1
6.1,164,21.424074484064484,16.658813418163884,7.731541497789078,20.28259560711419,0
6.1,150,20.33828804643758,16.115529070033872,6.882256324131565,18.26139421432329,2
6.1,128,17.225403871315226,13.782189609422712,6.466743266020979,16.0892578125,0
6.1,114,15.81119030894213,12.27693952094461,5.017650027622884,13.322441267195885,0
6.1,182,24.20009536600337,20.00517876771738,9.325988421655788,23.690231712160717,1
6.1,110,15.689869965382488,11.66062394671889,4.8675758571056935,13.748901948178869,0
6.1,106,14.819626477379408,11.07755372476421,4.2448425140744375,13.91137524848913,0
6.09,144,19.794317972067567,16.100742038049624,7.246060882787105,17.63514061743983,1
6.09,102,13.242276208189782,11.46506754765806,5.5063727228538655,12.814692378328742,0
6.08,132,17.97432701575866,14.242978985242436,6.330581236020291,17.00803372505024,1
6.08,122,16.396976746569035,12.370997827269106,5.615832725927697,15.599801744702464,1
6.08,132,18.355160383312143,14.092686031305092,5.760584524592431,17.443269174803895,1
6.08,152,19.672997628507925,17.240708267904207,8.536420010407108,19.17881184877256,0
6.08,140,19.22540387131522,14.560055907052728,5.587223030870358,18.742227487589066,0
6.07,178,23.070338854006454,19.757216125849254,10.050362864879563,21.55578859831628,1
6.07,158,21.25034789769755,16.6491094440433,7.503528827496797,20.60624687294816,1
6.07,142,19.129027554137917,15.085960436010367,7.317599549700038,18.091009504403303,0
6.06,144,18.63961743368832,15.624392693678487,7.120964967328312,17.93866472771829,1
6.06,164,21.20853153444066,17.13455511802156,7.892204492930151,20.37699827724704,0
6.06,202,26.769009466755723,22.001139930903754,10.140638345171634,25.65648802548512,0
6.06,178,24.457454678884098,20.01608583268271,9.12473199479078,23.49657732280779,1
6.05,164,21.53480494807372,16.485392396344206,7.913974055045487,20.33923328397538,0
6.04,194,25.35479590438263,21.006725041120248,9.626789451752837,23.68381882758761,0
6.04,128,16.80275414050485,14.468134467831913,7.3434779406799,14.902278252021032,2
6.04,182,23.982398705266423,18.98463207295871,8.837741593013364,23.118256382956943,1
6.03,158,21.25034789769755,16.76542501826902,7.552043138283023,20.203279476107408,1
6.02,160,21.9574546788841,17.723192613869255,7.218310188371241,21.201912545319797,1
6.01,148,19.836134335324456,15.29268705550417,6.986896154147479,19.00679023622427,0
6.0,176,23.8192619984499,18.80380998242255,8.61658855240221,22.60426442579397,1
6.0,120,17.10408352775558,12.676751642971194,5.0849672951846046,15.417012010638263,0
6.0,158,20.00986092169139,15.97088557064025,7.179023117689513,20.63504751138115,0
6.0,170,22.94901851044682,17.881160251612176,8.163903519051674,21.65451122773678,1
6.0,128,17.811190308942127,13.507649664245433,5.330124052331459,16.59264473526387,0
6.0,122,16.94094682093905,12.14860370030622,4.608386498344438,16.004266748087698,1
6.0,144,20.095647359318296,15.123004735895842,5.89234594232508,19.02387755102041,0
6.0,122,17.26722023457211,13.262538080598098,5.649437147169007,15.667174415584116,0
5.99,146,19.346724214874865,15.635515620596871,6.800069320699189,18.243438032878316,0
5.98,136,18.802754140504845,14.101157086878484,5.62920210924786,17.444139672161036,0
5.97,142,19.129027554137902,14.701895848543344,6.787937126389347,18.052915404577863,0
5.96,118,15.6480536021256,13.288870064763076,6.156377830189687,14.208733122665905,1
5.96,164,22.07877502244373,17.498833334115403,7.5136917424856255,20.40532544378698,1
5.96,154,21.08721119088102,16.40804212715458,6.795986389228378,19.52313684177463,2
5.96,148,20.380104409694475,15.922823729193835,7.099750097361763,18.60578353825672,2
5.96,140,18.96589084732138,14.729783366615417,6.938983420772909,17.757866010054375,0
5.95,146,18.965890847321376,14.62955034868764,7.157934607881256,18.357813569920665,0
5.95,108,14.940946820939052,12.009570669396052,4.94540129561954,12.580123737360514,2
5.94,136,18.258784066134837,13.89556169195869,6.47313334917059,16.704149659863944,1
5.94,200,26.769009466755723,21.910348723942928,10.068610191863783,25.13623312527217,1
5.94,106,14.77781011412252,11.847194285965012,4.971371571603445,12.58937825252438,2
5.94,170,22.94901851044682,17.519398072000737,8.144134606628239,21.720902244699992,1
5.92,186,24.24191172926027,20.73608909020802,9.709073388522231,24.25110200670965,0
5.92,158,20.501424753254117,17.057204848831933,7.945037295331935,19.472120098892105,0
5.92,122,16.94094682093905,13.146222506372377,4.799937202351201,15.946452792794926,1
5.92,174,23.070338854006454,18.544524234446225,8.904791512003781,21.275821903853483,0
5.92,112,14.77781011412252,12.144331950726896,5.363943696900638,13.21084808360269,1
5.92,118,15.689869965382488,14.056819257194196,6.789288237349648,15.22472887038964,0
5.92,168,22.45745467888409,17.76916372048037,8.583571769736398,20.622596976867,0
5.91,116,16.355160383312146,12.755442576428877,5.311846192370313,14.143261835899915,0
5.91,206,27.6392529547588,22.210962927762527,10.188242735571752,26.01638187300644,1
5.9,140,17.932510652501772,14.877940445763098,6.676239334141661,17.444139672161036,0
5.89,174,22.907202147189928,18.98254133812341,8.77887444711087,20.85647276597714,1
5.89,176,23.001424753254117,19.53264098414235,9.851697316294308,22.30954474620512,0
5.85,206,27.6392529547588,21.771470317268715,9.788392429583473,26.01638187300644,0
5.85,164,21.208531534440663,17.986200013244282,8.55766659454364,20.603697063239096,0
5.84,136,18.733840039752497,14.322665308411544,6.314942121721547,18.56750133161122,0
5.84,148,20.380104409694475,15.922823729193835,7.067215928939347,18.60578353825672,2
5.83,142,19.12902755413791,14.046614969281526,6.555362734981123,17.862524180662916,0
5.83,140,18.802754140504845,14.521716082853558,6.634220404298785,18.157686761301,0
5.83,150,20.33828804643758,16.115529070033872,6.876444654694763,18.26139421432329,2
5.83,144,18.63961743368832,15.624392693678487,7.064384007548096,17.93866472771829,1
5.82,116,16.396976746569035,12.06887223718275,4.730051993543515,14.51447147111294,0
5.82,184,25.28588180363028,20.148529103160733,8.900576423205159,23.43273170928549,0
